FD_ID;YLD_ID;YLD_AMT;CF_DT_ENT
3574.00000;682.00000;74.95600;01.05.1997
3576.00000;682.00000;74.95600;01.05.1997
3578.00000;682.00000;74.95600;01.05.1997
3580.00000;682.00000;74.95600;01.05.1997
3582.00000;682.00000;74.95600;01.05.1997
3584.00000;682.00000;74.95600;01.05.1997
3586.00000;682.00000;74.95600;01.05.1997
3588.00000;682.00000;74.95600;01.05.1997
3590.00000;682.00000;69.00400;01.05.1997
3591.00000;682.00000;87.96300;20.10.2003
3593.00000;682.00000;69.00400;01.05.1997
3594.00000;682.00000;65.91700;01.05.1997
3596.00000;682.00000;65.91700;01.05.1997
3597.00000;682.00000;87.96300;01.05.1997
3599.00000;682.00000;69.00400;01.05.1997
3601.00000;683.00000;76.49900;01.05.1997
3602.00000;683.00000;52.91000;01.05.1997
3604.00000;683.00000;74.73500;01.05.1997
3605.00000;683.00000;72.75100;01.05.1997
3607.00000;683.00000;42.10800;01.05.1997
3609.00000;683.00000;43.65100;01.05.1997
3611.00000;683.00000;56.21700;01.05.1997
3613.00000;683.00000;40.56400;01.05.1997
3615.00000;683.00000;74.07400;01.05.1997
3616.00000;683.00000;70.98800;01.05.1997
3618.00000;683.00000;68.96600;20.10.2003
3619.00000;683.00000;67.67700;20.10.2003
3621.00000;683.00000;83.99500;01.05.1997
3623.00000;683.00000;66.13800;01.05.1997
3626.00000;683.00000;50.92600;01.05.1997
3628.00000;683.00000;52.91000;01.05.1997
3630.00000;683.00000;65.03500;01.05.1997
3632.00000;683.00000;76.05800;01.05.1997
3636.00000;683.00000;56.21700;01.05.1997
3638.00000;683.00000;56.21700;01.05.1997
3640.00000;683.00000;69.00400;01.05.1997
3650.00000;683.00000;58.86200;01.05.1997
3651.00000;683.00000;58.04000;28.06.2001
3653.00000;683.00000;41.02600;01.05.1997
3655.00000;683.00000;35.84600;01.05.1997
3657.00000;683.00000;53.56000;28.06.2001
3659.00000;683.00000;43.34000;28.06.2001
3661.00000;683.00000;62.37000;11.06.2001
3663.00000;683.00000;59.59000;28.06.2001
3665.00000;683.00000;44.93500;01.05.1997
3667.00000;683.00000;41.55800;01.05.1997
3679.00000;1365.00000;28.00000;12.08.2004
3679.00000;1502.00000;30.80000;12.08.2004
3681.00000;1371.00000;24.00000;12.08.2004
3681.00000;1372.00000;48.00000;18.05.2005
3683.00000;1371.00000;30.00000;12.08.2004
3683.00000;1372.00000;60.00000;12.08.2004
3683.00000;1502.00000;55.00000;12.08.2004
3686.00000;1365.00000;44.00000;12.08.2004
3686.00000;1502.00000;59.00000;12.08.2004
3691.00000;1502.00000;22.73000;12.08.2004
3691.00000;1506.00000;12.45000;12.08.2004
3742.00000;921.00000;51.50000;12.08.2004
3742.00000;1504.00000;48.74000;12.08.2004
3745.00000;1502.00000;38.00000;12.08.2004
3745.00000;1513.00000;38.33000;12.01.2006
3750.00000;1512.00000;48.57000;12.08.2004
3750.00000;1513.00000;42.50000;12.08.2004
3755.00000;1512.00000;44.16000;12.08.2004
3755.00000;1513.00000;42.50000;12.08.2004
3757.00000;1512.00000;52.92000;12.08.2004
3757.00000;1513.00000;43.00000;12.08.2004
3764.00000;1502.00000;26.50000;12.08.2004
3764.00000;1516.00000;27.00000;12.08.2004
3769.00000;1512.00000;42.50000;12.08.2004
3769.00000;1513.00000;42.50000;12.08.2004
3771.00000;1512.00000;53.73000;12.08.2004
3771.00000;1514.00000;45.00000;12.08.2004
3774.00000;1512.00000;46.58000;12.08.2004
3774.00000;1513.00000;42.50000;12.08.2004
3788.00000;1512.00000;49.28000;12.08.2004
3788.00000;1513.00000;42.50000;12.08.2004
3790.00000;1512.00000;54.84000;12.08.2004
3790.00000;1513.00000;42.50000;12.08.2004
3795.00000;1512.00000;56.99000;12.08.2004
3795.00000;1513.00000;52.00000;12.08.2004
3797.00000;1512.00000;54.60000;12.08.2004
3797.00000;1513.00000;43.00000;12.08.2004
3805.00000;1519.00000;27.00000;12.08.2004
3805.00000;1520.00000;30.86000;12.08.2004
3814.00000;1523.00000;24.70000;12.08.2004
3814.00000;1524.00000;17.64000;12.08.2004
3816.00000;1523.00000;32.00000;12.08.2004
3816.00000;1524.00000;53.33000;12.08.2004
3833.00000;1523.00000;27.40000;12.08.2004
3833.00000;1524.00000;19.57000;12.08.2004
3835.00000;1523.00000;32.00000;12.08.2004
3835.00000;1524.00000;40.00000;12.08.2004
3840.00000;1523.00000;32.00000;12.08.2004
3840.00000;1524.00000;40.00000;12.08.2004
3850.00000;1523.00000;32.00000;12.08.2004
3850.00000;1524.00000;40.00000;12.08.2004
3917.00000;1548.00000;15.00000;12.08.2004
3917.00000;1549.00000;55.00000;12.08.2004
3926.00000;1548.00000;19.00000;12.08.2004
3926.00000;1549.00000;36.67000;12.08.2004
3931.00000;1365.00000;19.00000;12.08.2004
3931.00000;1551.00000;18.51000;12.08.2004
3933.00000;1365.00000;19.00000;12.08.2004
3933.00000;1551.00000;18.51000;12.08.2004
3937.00000;1365.00000;20.00000;12.08.2004
3937.00000;1551.00000;25.00000;12.08.2004
3939.00000;1365.00000;17.00000;12.08.2004
3939.00000;1551.00000;16.56000;12.08.2004
3968.00000;1553.00000;15.00000;12.08.2004
3975.00000;1554.00000;13.00000;12.08.2004
4070.00000;921.00000;51.50000;12.08.2004
4070.00000;1504.00000;48.74000;12.08.2004
4187.00000;654.00000;147.00000;25.11.2003
4189.00000;654.00000;147.00000;25.11.2003
4227.00000;921.00000;22.25000;21.05.2007
4228.00000;650.00000;133.00000;01.05.1997
4229.00000;921.00000;22.25000;21.05.2007
4230.00000;649.00000;135.00000;01.05.1997
4232.00000;921.00000;2.64000;21.05.2007
4233.00000;646.00000;117.00000;25.11.2003
4233.00000;921.00000;;26.08.2004
4234.00000;921.00000;;26.08.2004
4238.00000;921.00000;26.42000;21.05.2007
4241.00000;921.00000;22.25000;21.05.2007
4242.00000;921.00000;26.20000;21.05.2007
4243.00000;653.00000;142.00000;25.11.2003
4244.00000;653.00000;142.00000;25.11.2003
4245.00000;654.00000;147.00000;01.05.1997
4248.00000;921.00000;;26.08.2004
4249.00000;656.00000;144.00000;01.05.1997
4251.00000;921.00000;;26.08.2004
4252.00000;652.00000;141.00000;25.11.2003
4255.00000;921.00000;;26.08.2004
4257.00000;654.00000;147.00000;25.11.2003
4258.00000;651.00000;133.00000;25.11.2003
4259.00000;921.00000;23.24000;21.05.2007
4260.00000;651.00000;140.00000;25.11.2003
4261.00000;656.00000;144.00000;25.11.2003
4262.00000;652.00000;141.00000;25.11.2003
4264.00000;654.00000;142.00000;25.11.2003
4265.00000;651.00000;140.00000;25.11.2003
4266.00000;659.00000;544.00000;25.11.2003
4267.00000;644.00000;133.00000;25.11.2003
4272.00000;651.00000;140.00000;25.11.2003
4273.00000;921.00000;14.98000;21.05.2007
4274.00000;659.00000;544.00000;02.02.2004
4275.00000;921.00000;11.41000;21.05.2007
4276.00000;644.00000;133.00000;25.11.2003
4279.00000;650.00000;133.00000;25.11.2003
4280.00000;650.00000;133.00000;25.11.2003
4305.00000;921.00000;26.42000;21.05.2007
4306.00000;654.00000;147.00000;25.11.2003
4307.00000;921.00000;23.25000;21.05.2007
4308.00000;651.00000;140.00000;25.11.2003
4309.00000;921.00000;26.42000;21.05.2007
4310.00000;654.00000;147.00000;25.11.2003
4311.00000;921.00000;0.26400;25.04.2001
4312.00000;651.00000;140.00000;25.11.2003
4313.00000;921.00000;26.42000;21.05.2007
4314.00000;654.00000;147.00000;25.11.2003
4315.00000;921.00000;;26.08.2004
4411.00000;680.00000;0.84531;11.03.2004
4411.00000;921.00000;23.77000;12.08.2004
4412.00000;921.00000;36.04000;12.08.2004
4413.00000;680.00000;201.20000;01.05.1997
4414.00000;921.00000;23.70000;12.08.2004
4420.00000;921.00000;34.46000;12.08.2004
4422.00000;921.00000;30.77000;12.08.2004
4424.00000;921.00000;25.55000;12.08.2004
4426.00000;921.00000;32.09000;12.08.2004
4449.00000;921.00000;32.50000;12.08.2004
4452.00000;921.00000;30.00000;12.08.2004
4456.00000;921.00000;26.90000;12.08.2004
4460.00000;921.00000;22.94000;12.08.2004
4462.00000;921.00000;42.62000;12.08.2004
4467.00000;921.00000;25.34000;12.08.2004
4471.00000;921.00000;35.29000;12.08.2004
4472.00000;921.00000;25.70000;12.08.2004
4474.00000;921.00000;35.29000;12.08.2004
4476.00000;921.00000;35.29000;12.08.2004
4481.00000;921.00000;24.96000;12.08.2004
4486.00000;680.00000;295.00000;01.05.1997
4489.00000;680.00000;290.36300;01.05.1997
4490.00000;680.00000;223.16000;22.08.2003
4491.00000;921.00000;46.04000;12.08.2004
4492.00000;680.00000;213.44000;01.05.1997
4493.00000;921.00000;20.00000;12.08.2004
4496.00000;921.00000;30.77000;12.08.2004
4502.00000;921.00000;39.78000;12.08.2004
4504.00000;921.00000;39.78000;12.08.2004
4506.00000;1342.00000;26.90000;12.08.2004
4508.00000;921.00000;26.90000;21.01.2009
4510.00000;921.00000;31.86000;12.08.2004
4512.00000;921.00000;20.00000;25.06.2009
4513.00000;921.00000;39.01000;12.08.2004
4515.00000;921.00000;26.21000;12.08.2004
4516.00000;921.00000;26.21000;12.08.2004
4518.00000;921.00000;26.21000;12.08.2004
4521.00000;921.00000;39.01000;12.08.2004
4522.00000;921.00000;26.21000;12.08.2004
4524.00000;1342.00000;26.90000;12.08.2004
4526.00000;921.00000;26.21000;12.08.2004
4733.00000;1390.00000;12.00000;12.08.2004
4746.00000;683.00000;72.50000;15.08.2001
4758.00000;683.00000;72.08000;15.08.2001
4776.00000;1591.00000;28.00000;18.08.2004
4777.00000;1591.00000;25.40000;18.08.2004
4778.00000;1591.00000;25.44000;18.08.2004
4782.00000;683.00000;55.11000;13.12.2000
4784.00000;683.00000;32.63000;13.12.2000
4786.00000;683.00000;57.32000;13.12.2000
4791.00000;683.00000;77.45000;13.12.2000
4792.00000;683.00000;51.96000;13.12.2000
4795.00000;683.00000;48.94200;20.10.2003
4800.00000;683.00000;57.98100;20.10.2003
4810.00000;683.00000;53.35100;20.10.2003
4812.00000;683.00000;37.03700;20.10.2003
4814.00000;683.00000;55.77600;20.10.2003
4815.00000;683.00000;74.11800;20.10.2003
4816.00000;683.00000;49.41200;20.10.2003
4818.00000;683.00000;51.36700;20.10.2003
4820.00000;683.00000;51.36700;20.10.2003
4823.00000;1512.00000;54.60000;12.08.2004
4823.00000;1513.00000;43.00000;12.08.2004
4839.00000;686.00000;61.73000;20.12.2000
4839.00000;1642.00000;43.32800;01.11.2006
4840.00000;686.00000;48.50000;20.12.2000
4840.00000;1643.00000;35.27300;01.11.2006
4841.00000;686.00000;38.58025;16.12.2003
4841.00000;1643.00000;35.27300;01.11.2006
4869.00000;921.00000;37.01000;12.02.2010
4869.00000;1591.00000;51.81000;12.02.2010
4875.00000;686.00000;47.40000;20.12.2000
4875.00000;1642.00000;42.32800;01.11.2006
4888.00000;921.00000;;27.08.2004
4892.00000;985.00000;16.00000;12.08.2004
4893.00000;985.00000;21.00000;12.08.2004
4894.00000;985.00000;15.64000;12.08.2004
4895.00000;985.00000;21.00000;12.08.2004
4896.00000;985.00000;17.00000;12.08.2004
4897.00000;985.00000;14.00000;12.08.2004
4898.00000;985.00000;15.64000;12.08.2004
4899.00000;985.00000;26.00000;12.08.2004
4900.00000;985.00000;21.00000;12.08.2004
4901.00000;985.00000;15.00000;12.08.2004
4902.00000;985.00000;13.00000;12.08.2004
4903.00000;985.00000;42.00000;12.08.2004
4904.00000;985.00000;38.69000;12.08.2004
4905.00000;921.00000;10.50000;12.08.2004
4958.00000;985.00000;;30.08.2004
4959.00000;985.00000;;30.08.2004
4982.00000;1591.00000;7.00000;18.08.2004
4983.00000;1591.00000;7.00000;18.08.2004
4988.00000;682.00000;77.60000;13.04.2006
4989.00000;682.00000;77.60000;13.04.2006
4991.00000;1548.00000;15.00000;12.08.2004
4991.00000;1549.00000;33.00000;12.08.2004
4992.00000;985.00000;;30.08.2004
4993.00000;682.00000;77.60000;13.04.2006
4995.00000;683.00000;65.11000;28.02.2001
4997.00000;683.00000;67.23000;07.03.2001
4998.00000;683.00000;68.20000;07.03.2001
5009.00000;683.00000;66.54000;19.03.2001
5010.00000;683.00000;58.71000;19.03.2001
5011.00000;683.00000;62.30000;20.03.2001
5080.00000;1582.00000;37.00000;06.05.2010
5081.00000;1582.00000;46.00000;22.05.2009
5082.00000;1582.00000;38.00000;22.05.2009
5084.00000;1582.00000;38.00000;22.05.2009
5088.00000;1582.00000;38.00000;22.05.2009
5140.00000;1582.00000;40.00000;28.09.2007
5143.00000;1582.00000;40.00000;28.09.2007
5173.00000;686.00000;143.54000;16.03.2010
5175.00000;686.00000;36.28000;16.03.2010
5176.00000;686.00000;59.56000;16.03.2010
5178.00000;686.00000;95.85000;16.03.2010
5179.00000;686.00000;26.69000;16.03.2010
5180.00000;686.00000;112.73000;15.03.2010
5180.00000;922.00000;51.79000;15.03.2010
5180.00000;1644.00000;78.54000;15.03.2010
5181.00000;686.00000;24.05000;16.03.2010
5181.00000;922.00000;36.12000;16.03.2010
5181.00000;1644.00000;66.28000;16.03.2010
5182.00000;686.00000;42.27000;16.03.2010
5182.00000;922.00000;48.12000;16.03.2010
5182.00000;1644.00000;70.97000;16.03.2010
5184.00000;686.00000;66.32000;16.03.2010
5184.00000;922.00000;43.76000;16.03.2010
5184.00000;1644.00000;69.27000;16.03.2010
5185.00000;686.00000;19.46000;16.03.2010
5185.00000;922.00000;29.49000;16.03.2010
5185.00000;1644.00000;72.90000;16.03.2010
5186.00000;686.00000;25.91000;16.03.2010
5186.00000;922.00000;41.41000;16.03.2010
5187.00000;686.00000;39.43000;16.03.2010
5188.00000;686.00000;64.55000;16.03.2010
5189.00000;686.00000;46.40000;16.03.2010
5189.00000;922.00000;55.20000;16.03.2010
5204.00000;683.00000;41.40000;12.06.2001
5205.00000;683.00000;76.51000;28.06.2001
5207.00000;683.00000;44.11000;28.06.2001
5209.00000;686.00000;335.00000;20.06.2001
5211.00000;683.00000;57.99000;28.06.2001
5216.00000;683.00000;38.13000;28.06.2001
5222.00000;683.00000;34.81000;28.06.2001
5231.00000;1582.00000;35.00000;28.09.2007
5233.00000;1582.00000;35.00000;28.09.2007
5235.00000;1582.00000;35.00000;28.09.2007
5290.00000;1591.00000;;25.10.2004
5291.00000;1591.00000;;25.10.2004
5335.00000;686.00000;313.14000;12.05.2004
5339.00000;985.00000;;26.10.2004
5347.00000;985.00000;;26.10.2004
5349.00000;985.00000;132.60800;26.10.2004
5350.00000;985.00000;132.61000;26.10.2004
5351.00000;1390.00000;;26.10.2004
5352.00000;1390.00000;;26.10.2004
5353.00000;1390.00000;;26.10.2004
5362.00000;985.00000;;26.10.2004
5373.00000;985.00000;;26.10.2004
5423.00000;1591.00000;;25.10.2004
5426.00000;1591.00000;;25.10.2004
5450.00000;1591.00000;;15.10.2004
5451.00000;1591.00000;;15.10.2004
5457.00000;985.00000;;25.10.2004
5530.00000;985.00000;;22.10.2004
5535.00000;921.00000;;20.10.2004
5553.00000;985.00000;;22.10.2004
5558.00000;985.00000;;22.10.2004
5567.00000;1642.00000;63.49200;01.11.2006
5568.00000;1642.00000;56.43700;01.11.2006
5570.00000;1642.00000;42.32800;01.11.2006
5581.00000;1591.00000;;22.10.2004
5590.00000;985.00000;;22.10.2004
5602.00000;1591.00000;;22.10.2004
5625.00000;921.00000;;15.10.2004
5628.00000;985.00000;;25.10.2004
5629.00000;921.00000;;15.10.2004
5630.00000;921.00000;;15.10.2004
5631.00000;921.00000;;15.10.2004
5632.00000;985.00000;;25.10.2004
5710.00000;1591.00000;;25.10.2004
5714.00000;985.00000;2.64200;12.08.2004
5715.00000;682.00000;74.95000;13.04.2006
5716.00000;681.00000;74.95000;13.04.2006
5717.00000;682.00000;77.60000;13.04.2006
5717.00000;683.00000;0.62640;09.06.2004
5718.00000;682.00000;77.60000;13.04.2006
5718.00000;683.00000;0.62060;09.06.2004
5719.00000;682.00000;77.60000;13.04.2006
5720.00000;682.00000;77.60000;13.04.2006
5720.00000;683.00000;0.76890;09.06.2004
5721.00000;682.00000;77.60000;13.04.2006
5724.00000;683.00000;71.25800;13.04.2006
5725.00000;683.00000;76.97500;13.04.2006
5726.00000;683.00000;75.50400;13.04.2006
5727.00000;683.00000;74.49000;13.04.2006
5732.00000;683.00000;74.31900;13.04.2006
5733.00000;683.00000;75.61000;13.04.2006
5855.00000;921.00000;;23.06.2005
5856.00000;921.00000;;23.06.2005
5947.00000;682.00000;56.28000;22.06.2006
5948.00000;682.00000;56.28000;22.06.2006
5949.00000;682.00000;56.28000;22.06.2006
5953.00000;681.00000;61.77000;22.06.2006
5954.00000;681.00000;61.77000;22.06.2006
5955.00000;681.00000;61.77000;22.06.2006
5961.00000;985.00000;;22.03.2006
5982.00000;682.00000;55.31000;22.06.2006
5983.00000;682.00000;55.31000;22.06.2006
5984.00000;681.00000;55.31000;22.06.2006
5988.00000;682.00000;55.56000;22.06.2006
5989.00000;682.00000;55.56000;22.06.2006
5990.00000;682.00000;55.56000;22.06.2006
5994.00000;682.00000;65.21000;22.06.2006
5995.00000;682.00000;65.21000;22.06.2006
5996.00000;682.00000;65.21000;22.06.2006
6000.00000;682.00000;56.57000;22.06.2006
6001.00000;682.00000;56.57000;22.06.2006
6002.00000;682.00000;56.57000;22.06.2006
6023.00000;682.00000;59.96000;22.06.2006
6024.00000;682.00000;59.96000;22.06.2006
6025.00000;682.00000;59.96000;22.06.2006
6029.00000;682.00000;67.72000;22.06.2006
6030.00000;682.00000;67.72000;22.06.2006
6031.00000;682.00000;67.72000;22.06.2006
6035.00000;682.00000;54.50000;22.06.2006
6036.00000;682.00000;54.50000;22.06.2006
6037.00000;682.00000;54.50000;22.06.2006
6042.00000;682.00000;66.84000;22.06.2006
6043.00000;682.00000;66.84000;22.06.2006
6044.00000;682.00000;66.84000;22.06.2006
6048.00000;682.00000;56.03000;22.06.2006
6049.00000;682.00000;65.03000;22.06.2006
6050.00000;682.00000;56.03000;22.06.2006
6063.00000;682.00000;69.24000;22.06.2006
6064.00000;682.00000;69.24000;22.06.2006
6065.00000;682.00000;69.24000;22.06.2006
6069.00000;682.00000;71.39000;22.06.2006
6070.00000;682.00000;71.39000;22.06.2006
6071.00000;682.00000;71.39000;22.06.2006
6080.00000;681.00000;70.38000;22.06.2006
6081.00000;681.00000;70.38000;22.06.2006
6082.00000;681.00000;70.38000;22.06.2006
6086.00000;681.00000;66.33000;22.06.2006
6087.00000;681.00000;66.33000;22.06.2006
6088.00000;681.00000;66.33000;22.06.2006
6092.00000;682.00000;63.78000;22.06.2006
6093.00000;682.00000;63.78000;22.06.2006
6094.00000;682.00000;63.78000;22.06.2006
6098.00000;682.00000;52.68000;22.06.2006
6099.00000;682.00000;52.68000;22.06.2006
6100.00000;682.00000;52.68000;22.06.2006
6104.00000;682.00000;68.13000;22.06.2006
6105.00000;682.00000;68.13000;22.06.2006
6106.00000;682.00000;68.13000;22.06.2006
6110.00000;682.00000;68.57000;22.06.2006
6111.00000;682.00000;68.57000;22.06.2006
6112.00000;682.00000;68.57000;22.06.2006
6116.00000;682.00000;71.02000;22.06.2006
6117.00000;682.00000;71.02000;22.06.2006
6118.00000;682.00000;71.02000;22.06.2006
6120.00000;683.00000;72.46000;21.06.2006
6122.00000;683.00000;69.66000;21.06.2006
6126.00000;682.00000;68.17000;23.06.2006
6127.00000;682.00000;68.17000;23.06.2006
6128.00000;682.00000;68.17000;23.06.2006
6132.00000;682.00000;64.12000;23.06.2006
6133.00000;682.00000;64.12000;23.06.2006
6134.00000;682.00000;64.12000;23.06.2006
6138.00000;682.00000;73.84000;23.06.2006
6139.00000;682.00000;73.84000;23.06.2006
6140.00000;682.00000;73.84000;23.06.2006
6144.00000;682.00000;72.03000;23.06.2006
6145.00000;682.00000;72.03000;23.06.2006
6146.00000;682.00000;72.03000;23.06.2006
6150.00000;682.00000;68.81000;23.06.2006
6151.00000;682.00000;68.81000;23.06.2006
6152.00000;682.00000;68.81000;23.06.2006
6156.00000;682.00000;62.49000;23.06.2006
6157.00000;682.00000;62.49000;23.06.2006
6158.00000;682.00000;62.49000;23.06.2006
6160.00000;683.00000;82.46000;12.07.2006
6162.00000;683.00000;71.07000;12.07.2006
6276.00000;1582.00000;30.00000;28.09.2007
501507.00000;921.00000;;25.06.2008
501585.00000;921.00000;32.25000;26.03.2009
501585.00000;1582.00000;40.00000;26.03.2009
501624.00000;458.00000;0.77000;27.03.2009
501625.00000;458.00000;0.77000;27.03.2009
501639.00000;921.00000;;06.01.2010
501654.00000;921.00000;37.25300;30.03.2009
501654.00000;985.00000;73.60000;30.03.2009
501658.00000;1044.00000;196.00000;08.04.2009
501793.00000;1591.00000;;22.04.2009
501914.00000;1582.00000;29.00000;22.05.2009
501916.00000;1591.00000;31.00000;22.05.2009
501918.00000;1582.00000;38.00000;22.05.2009
501923.00000;1582.00000;38.00000;22.05.2009
502025.00000;681.00000;1.00000;10.11.2009
502069.00000;686.00000;109.31000;05.03.2010
502069.00000;1643.00000;70.05000;05.03.2010
502069.00000;502455.00000;49.61000;05.03.2010
502070.00000;686.00000;25.99000;22.03.2010
502070.00000;1643.00000;70.77000;22.03.2010
502070.00000;502455.00000;38.81000;22.03.2010
502071.00000;686.00000;41.30000;22.03.2010
502071.00000;1643.00000;71.12000;22.03.2010
502071.00000;502455.00000;46.18000;22.03.2010
502072.00000;686.00000;67.30000;22.03.2010
502072.00000;1643.00000;70.98000;22.03.2010
502072.00000;502455.00000;43.33000;22.03.2010
502073.00000;686.00000;18.65000;22.03.2010
502073.00000;1643.00000;68.83000;22.03.2010
502073.00000;502455.00000;29.71000;22.03.2010
502074.00000;686.00000;156.05000;04.03.2010
502075.00000;686.00000;36.73000;04.03.2010
502076.00000;686.00000;58.08000;04.03.2010
502077.00000;686.00000;94.80000;04.03.2010
502078.00000;686.00000;27.10000;04.03.2010
502079.00000;686.00000;42.01000;22.03.2010
502080.00000;686.00000;64.66000;22.03.2010
502081.00000;686.00000;146.64000;22.03.2010
502082.00000;686.00000;96.27000;22.03.2010
502083.00000;686.00000;38.20000;22.03.2010
502084.00000;686.00000;58.08000;22.03.2010
502085.00000;686.00000;27.10000;23.03.2010
502085.00000;502455.00000;40.72000;23.03.2010
502086.00000;686.00000;45.62000;24.03.2010
502086.00000;502455.00000;53.35000;24.03.2010
502087.00000;686.00000;109.66000;24.03.2010
502087.00000;1644.00000;74.16000;24.03.2010
502087.00000;502455.00000;51.23000;24.03.2010
502088.00000;686.00000;66.50000;24.03.2010
502088.00000;1644.00000;68.67000;24.03.2010
502088.00000;502455.00000;42.93000;24.03.2010
502089.00000;686.00000;24.91000;24.03.2010
502089.00000;1644.00000;64.88000;24.03.2010
502089.00000;502455.00000;35.94000;24.03.2010
502090.00000;686.00000;41.59000;24.03.2010
502090.00000;1644.00000;1.00000;24.03.2010
502090.00000;502455.00000;47.10000;24.03.2010
502091.00000;686.00000;27.20000;22.03.2010
502092.00000;686.00000;19.43000;24.03.2010
502092.00000;1644.00000;70.70000;24.03.2010
502092.00000;502455.00000;28.67000;24.03.2010
502093.00000;686.00000;28.12000;17.03.2010
502093.00000;502455.00000;44.49000;19.03.2010
502094.00000;686.00000;45.46000;19.03.2010
502094.00000;502455.00000;53.56000;19.03.2010
502098.00000;686.00000;40.76000;05.03.2010
502099.00000;686.00000;67.17000;05.03.2010
502100.00000;686.00000;47.13000;05.03.2010
502101.00000;686.00000;28.08000;16.03.2010
502101.00000;502455.00000;37.50000;16.03.2010
502102.00000;686.00000;42.73000;05.03.2010
502103.00000;686.00000;25.45000;16.03.2010
502103.00000;1644.00000;33.98000;16.03.2010
502103.00000;502455.00000;33.98000;16.03.2010
502104.00000;686.00000;64.21000;05.03.2010
502105.00000;686.00000;46.38000;16.03.2010
502105.00000;502455.00000;52.90000;16.03.2010
502106.00000;686.00000;58.35000;05.03.2010
502107.00000;686.00000;42.45000;16.03.2010
502107.00000;1644.00000;72.81000;16.03.2010
502107.00000;502455.00000;48.42000;16.03.2010
502108.00000;686.00000;12.90000;24.03.2010
502108.00000;1644.00000;85.32000;24.03.2010
502108.00000;502455.00000;21.41000;24.03.2010
502109.00000;686.00000;15.00000;22.03.2010
